BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,MMBTU,kBTU,GHG,PI_CONNECTION,METER_STATUS,START_DATE,END_DATE,START_DATE_USE,START_DATE_USE_YEAR
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,1681.0,MLB,1849.1,1849100.0,110.946,Y,Chilled Water Only,2017-03-01,2017-03-31,2017-02-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,927.0,MLB,1019.7,1019700.0,61.182,Y,Chilled Water Only,2017-05-01,2017-05-31,2017-04-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,218386.0,KWH,745.351418,745351.418,65.590924784,Y,Chilled Water Only,2017-08-01,2017-08-31,2017-07-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,84620.0,KWH,288.80806,288808.06,25.41510928,Y,Chilled Water Only,2017-02-01,2017-02-28,2017-01-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Chilled Water,Produced,28434.0,THR,341.208,341208.0,11.245021452,Y,Chilled Water Only,2017-04-01,2017-04-30,2017-03-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,2957.0,KWH,10.092241,10092.241,0.888117208,Y,Chilled Water Only,2017-09-01,2017-09-30,2017-08-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,783.0,MLB,861.3,861300.0,51.678,Y,Chilled Water Only,2017-04-01,2017-04-30,2017-03-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,354.0,MLB,389.4,389400.0,23.364,Y,Chilled Water Only,2017-07-01,2017-07-31,2017-06-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Chilled Water,Produced,54251.0,THR,651.012,651012.0,21.455076978,Y,Chilled Water Only,2017-06-01,2017-06-30,2017-05-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,84366.0,KWH,287.941158,287941.158,25.338821904,Y,Chilled Water Only,2017-06-01,2017-06-30,2017-05-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,213599.0,KWH,729.013387,729013.387,64.153178056,Y,Chilled Water Only,2017-05-01,2017-05-31,2017-04-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,724.0,KWH,2.471012,2471.012,0.217449056,Y,Chilled Water Only,2017-12-01,2017-12-31,2017-11-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Chilled Water,Produced,22697.0,THR,272.364,272364.0,8.976164166,Y,Chilled Water Only,2017-03-01,2017-03-31,2017-02-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Gas,Purchased,153.0,CCF,15.7131,15713.1,0.8356697973,Y,Chilled Water Only,2017-05-01,2017-05-31,2017-04-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Gas,Purchased,122.0,CCF,12.5294,12529.4,0.6663510802,Y,Chilled Water Only,2017-02-01,2017-02-28,2017-01-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Gas,Purchased,161.0,THM,16.5347,16534.7,0.8793649501,Y,Chilled Water Only,2017-12-01,2017-12-31,2017-11-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,55603.0,KWH,189.773039,189773.039,16.700027432,Y,Chilled Water Only,2017-11-01,2017-11-30,2017-10-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Electricity,Produced,25424.0,KWH,86.772112,86772.112,7.635945856,Y,Chilled Water Only,2018-01-01,2018-01-31,2017-12-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Gas,Purchased,135.0,THM,13.8645,13864.5,0.7373557035,Y,Chilled Water Only,2017-11-01,2017-11-30,2017-10-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,338.0,MLB,371.8,371800.0,22.308,Y,Chilled Water Only,2017-08-01,2017-08-31,2017-07-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Chilled Water,Produced,23906.0,THR,286.872,286872.0,9.454297068,Y,Chilled Water Only,2017-02-01,2017-02-28,2017-01-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,533.0,MLB,586.3,586300.0,35.178,Y,Chilled Water Only,2017-11-01,2017-11-30,2017-10-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Steam,Produced,1844.0,MLB,2028.4,2028400.0,121.704,Y,Chilled Water Only,2017-02-01,2017-02-28,2017-01-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Gas,Purchased,196.0,CCF,20.1292,20129.2,1.0705312436,Y,Chilled Water Only,2017-04-01,2017-04-30,2017-03-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Chilled Water,Produced,46962.0,THR,563.544,563544.0,18.572437836,Y,Chilled Water Only,2017-07-01,2017-07-31,2017-06-01,2017
8,Building 8,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3599927894,-71.0908639247,OWNED,64.0,257,66165.06,37269.23,21019.22,1386.26,13868.68,1146.17,16.5,0.0,14786.4,5764.28,20802.58,0.0,0.0,0.0,240.5,277.08,58288.45,7876.60999999999,Chilled Water,Produced,83917.0,THR,1007.004,1007004.0,33.187327326,Y,Chilled Water Only,2017-08-01,2017-08-31,2017-07-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,411.0,MLB,452.1,452100.0,27.126,Y,Fully Metered,2017-07-01,2017-07-31,2017-06-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,37210.0,KWH,126.99773,126997.73,11.17580024,Y,Fully Metered,2017-09-01,2017-09-30,2017-08-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,37575.0,KWH,128.243475,128243.475,11.2854258,Y,Fully Metered,2017-11-01,2017-11-30,2017-10-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,64274.0,THR,771.288,771288.0,25.418952972,Y,Fully Metered,2017-08-01,2017-08-31,2017-07-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,311.0,MLB,342.1,342100.0,20.526,Y,Fully Metered,2017-10-01,2017-10-31,2017-09-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,619.0,MLB,680.9,680900.0,40.854,Y,Fully Metered,2017-11-01,2017-11-30,2017-10-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,484.0,MLB,532.4,532400.0,31.944,Y,Fully Metered,2017-12-01,2017-12-31,2017-11-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,39353.0,KWH,134.311789,134311.789,11.819437432,Y,Fully Metered,2017-12-01,2017-12-31,2017-11-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,20511.0,THR,246.132,246132.0,8.111649258,Y,Fully Metered,2018-01-01,2018-01-31,2017-12-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,8872.0,THR,106.464,106464.0,3.508680816,Y,Fully Metered,2017-03-01,2017-03-31,2017-02-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,5561.0,THR,66.732,66732.0,2.199253158,Y,Fully Metered,2017-06-01,2017-06-30,2017-05-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,1005.0,MLB,1105.5,1105500.0,66.33,Y,Fully Metered,2018-01-01,2018-01-31,2017-12-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,33746.0,THR,404.952,404952.0,13.345800588,Y,Fully Metered,2017-10-01,2017-10-31,2017-09-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,28555.0,THR,342.66,342660.0,11.29287429,Y,Fully Metered,2017-11-01,2017-11-30,2017-10-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,17505.0,THR,210.06,210060.0,6.92284239,Y,Fully Metered,2017-12-01,2017-12-31,2017-11-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,41500.0,THR,498.0,498000.0,16.412337,Y,Fully Metered,2017-09-01,2017-09-30,2017-08-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,37217.0,KWH,127.021621,127021.621,11.177902648,Y,Fully Metered,2017-08-01,2017-08-31,2017-07-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,39367.0,KWH,134.359571,134359.571,11.823642248,Y,Fully Metered,2017-05-01,2017-05-31,2017-04-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,37849.0,KWH,129.178637,129178.637,11.367720056,Y,Fully Metered,2017-06-01,2017-06-30,2017-05-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,910.0,MLB,1001.0,1001000.0,60.06,Y,Fully Metered,2017-04-01,2017-04-30,2017-03-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,1077.0,MLB,1184.7,1184700.0,71.082,Y,Fully Metered,2017-05-01,2017-05-31,2017-04-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,718.0,MLB,789.8,789800.0,47.388,Y,Fully Metered,2017-06-01,2017-06-30,2017-05-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,41127.0,KWH,140.366451,140366.451,12.352247688,Y,Fully Metered,2017-04-01,2017-04-30,2017-03-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,39268.0,KWH,134.021684,134021.684,11.793908192,Y,Fully Metered,2017-02-01,2017-02-28,2017-01-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,19525.0,THR,234.3,234300.0,7.72170795,Y,Fully Metered,2017-02-01,2017-02-28,2017-01-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,36161.0,KWH,123.417493,123417.493,10.860739384,Y,Fully Metered,2017-07-01,2017-07-31,2017-06-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,11778.0,THR,141.336,141336.0,4.657939884,Y,Fully Metered,2017-04-01,2017-04-30,2017-03-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,234.0,THR,2.808,2808.0,0.092541852,Y,Fully Metered,2017-05-01,2017-05-31,2017-04-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Chilled Water,Produced,44887.0,THR,538.644,538644.0,17.751820986,Y,Fully Metered,2017-07-01,2017-07-31,2017-06-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,35910.0,KWH,122.56083,122560.83,10.78535304,Y,Fully Metered,2017-03-01,2017-03-31,2017-02-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,69.0,MLB,75.9,75900.0,4.554,Y,Fully Metered,2017-09-01,2017-09-30,2017-08-01,2017
