year,month,day,hour,minute,data_source,dry_bulb_temperature,dew_point_temperature,relative_humidity,atmospheric_station_pressure,extraterrestrial_horizontal_radiation,extraterrestrial_direct_normal_radiation,horizontal_infrared_radiation_intensity,global_horizontal_radiation,direct_normal_radiation,diffuse_horizontal_radiation,global_horizontal_illuminance,direct_normal_illuminance,diffuse_horizontal_illuminance,zenith_luminance,wind_direction,wind_speed,total_sky_cover,opaque_sky_cover,visibility,ceiling_height,present_weather_observation,present_weather_codes,precipitable_water,aerosol_optical_depth,snow_depth,days_since_last_snowfall,albedo,liquid_precipitation_depth,liquid_precipitation_quantity
2017,2,11,7,0,,-5.168333333333333,-6.136666666666667,92.97500000000001,101910.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,8,0,,-3.9925,-4.904166666666666,93.40833333333332,101879.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,9,0,,-3.8924999999999996,-5.058333333333334,91.64166666666667,101809.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,10,0,,-5.508333333333334,-7.165,88.16666666666667,101776.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,11,0,,-6.266666666666667,-7.969166666666666,87.77500000000002,101764.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,12,0,,-6.648333333333333,-8.423333333333332,87.25000000000001,101667.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,13,0,,-6.000833333333333,-7.8175,87.02499999999999,101575.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,14,0,,-5.989166666666666,-7.8325,86.85833333333333,101591.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,15,0,,-5.3975,-7.354166666666667,86.14166666666665,101593.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,16,0,,-5.2075000000000005,-7.2941666666666665,85.30833333333334,101613.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,17,0,,-4.929999999999999,-7.1000000000000005,84.8,101695.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,18,0,,-5.052499999999999,-7.185,85.01666666666667,101794.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,19,0,,-5.364166666666666,-7.3691666666666675,85.84166666666668,101914.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,20,0,,-5.410833333333334,-7.3691666666666675,86.13333333333334,102005.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,21,0,,-5.5775,-7.548333333333333,86.05000000000001,102069.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,22,0,,-6.0375000000000005,-8.100833333333332,85.36666666666667,102170.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,11,23,0,,-6.359166666666667,-8.353333333333333,85.80833333333334,102230.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,0,0,,-6.409166666666667,-8.363333333333332,86.05833333333334,102287.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,1,0,,-6.091666666666666,-8.384166666666667,83.86666666666666,102329.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,2,0,,-6.298333333333333,-8.71,83.06666666666666,102357.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,3,0,,-6.2441666666666675,-8.627500000000001,83.24166666666667,102365.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,4,0,,-6.295000000000001,-8.371666666666668,85.24999999999999,102381.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,5,0,,-6.151666666666666,-7.935000000000001,87.25833333333333,102413.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,6,0,,-5.885000000000001,-7.504166666666666,88.38333333333334,102376.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,7,0,,-5.498333333333334,-6.9775,89.375,102366.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,8,0,,-4.7508333333333335,-6.079999999999999,90.46666666666665,102315.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,9,0,,-4.047499999999999,-5.5008333333333335,89.64999999999999,102277.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,10,0,,-3.6174999999999997,-5.2749999999999995,88.30833333333334,102185.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,11,0,,-2.8383333333333334,-4.38,89.15833333333332,102113.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,12,0,,-2.294166666666667,-3.689166666666667,90.19999999999999,101989.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,13,0,,0.6733333333333333,-0.5100000000000001,91.79166666666667,101747.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,14,0,,1.4574999999999998,0.305,92.04166666666667,101523.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,15,0,,0.7475,-0.13166666666666668,93.86666666666669,101375.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,16,0,,0.6366666666666667,-0.015000000000000012,95.39999999999999,101267.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,17,0,,0.5533333333333333,-0.025833333333333333,95.89999999999999,101109.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,18,0,,0.605,0.06416666666666666,96.16666666666667,100974.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,19,0,,0.7266666666666666,0.19583333333333333,96.24166666666666,100905.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,20,0,,0.8391666666666667,0.31583333333333335,96.31666666666666,100825.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,21,0,,1.09,0.5608333333333333,96.25833333333334,100606.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,22,0,,1.5608333333333333,0.9650000000000002,95.82499999999999,100415.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,12,23,0,,1.803333333333333,1.1508333333333334,95.425,100209.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,0,0,,1.3308333333333333,0.6316666666666667,95.10000000000001,100044.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,1,0,,0.46749999999999997,-0.21833333333333335,95.175,999.2249999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,2,0,,-2.31,-2.951666666666666,95.39999999999999,999.225,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,3,0,,-3.0199999999999996,-3.5483333333333333,96.21666666666668,998.2166666666666,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,4,0,,-3.625,-4.11,96.48333333333333,997.75,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,5,0,,-3.7399999999999998,-4.195833333333334,96.68333333333334,997.475,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,6,0,,-3.4475000000000002,-3.8833333333333333,96.84166666666665,997.6250000000001,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,7,0,,-2.9225,-3.3550000000000004,96.89999999999999,997.7999999999998,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,8,0,,-2.1983333333333333,-2.6575,96.71666666666668,998.6083333333332,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,9,0,,-1.5750000000000002,-2.2291666666666665,95.34166666666665,999.0999999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,10,0,,-0.7524999999999998,-2.123333333333333,90.49166666666667,998.9416666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,11,0,,0.3358333333333334,-2.5883333333333334,80.73333333333333,998.7916666666665,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,12,0,,0.9249999999999999,-2.668333333333333,76.99166666666666,998.8499999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,13,0,,1.2425,-1.5566666666666673,81.94166666666665,999.1333333333332,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,14,0,,1.5108333333333335,-3.296666666666667,70.39166666666667,42258.075000000004,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,15,0,,0.6500000000000001,-2.3600000000000003,80.54166666666667,100125.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,16,0,,0.16333333333333333,-4.203333333333333,72.52499999999999,100330.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,17,0,,-0.22166666666666668,-5.256666666666667,68.80833333333334,100513.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,18,0,,-0.7491666666666665,-4.7525,74.36666666666666,100675.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,19,0,,-1.3949999999999998,-6.2825,69.35833333333333,100841.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,20,0,,-2.3116666666666665,-6.8325000000000005,71.15833333333333,100966.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,21,0,,-2.979166666666666,-8.059999999999999,67.96666666666667,101055.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,22,0,,-3.4275,-8.5025,67.9,101093.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,13,23,0,,-3.64,-8.815,67.31666666666668,101166.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,0,0,,-3.6625,-8.87416666666667,67.10833333333333,101256.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,1,0,,-3.65,-8.835,67.25833333333334,101315.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,2,0,,-3.979999999999999,-8.847500000000002,68.86666666666666,101335.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,3,0,,-4.402499999999999,-8.910833333333334,70.75833333333334,101332.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,4,0,,-4.357499999999999,-8.854166666666666,70.825,101337.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,5,0,,-4.515,-8.991666666666667,70.90833333333335,101357.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,6,0,,-4.9425,-9.2375,71.85833333333333,101316.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,7,0,,-5.390833333333333,-9.364166666666668,73.60000000000001,101349.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,8,0,,-4.464166666666666,-8.764999999999999,71.91666666666666,101380.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,9,0,,-3.0191666666666666,-8.180833333333334,67.53333333333335,101341.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,10,0,,-1.3299999999999998,-7.5616666666666665,62.53333333333334,101289.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,11,0,,0.06333333333333328,-7.139166666666667,58.34166666666667,101276.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,12,0,,1.1933333333333334,-6.861666666666667,54.94166666666666,101175.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,13,0,,2.6116666666666672,-6.465833333333333,51.166666666666664,101032.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,14,0,,3.374166666666666,-6.2275,49.35833333333334,100950.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,15,0,,4.0616666666666665,-6.007499999999999,47.81666666666666,100922.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,16,0,,3.9699999999999993,-6.4125000000000005,46.65,100915.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,17,0,,2.765,-6.838333333333334,49.166666666666664,100914.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,18,0,,1.7308333333333332,-7.066666666666666,52.00833333333335,100943.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,19,0,,1.4933333333333332,-6.830833333333334,53.900000000000006,100936.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,20,0,,0.5225000000000001,-6.185833333333334,60.725000000000016,100948.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,21,0,,-0.1075,-5.72,65.86666666666666,101016.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,22,0,,-0.2808333333333333,-5.694166666666668,66.825,101001.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,14,23,0,,-0.4466666666666666,-5.5808333333333335,68.225,100946.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,0,0,,-0.7999999999999999,-5.468333333333334,70.62500000000001,100872.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,1,0,,-0.9633333333333334,-5.2225,72.83333333333333,100786.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,2,0,,-1.278333333333333,-5.155833333333334,74.89999999999999,100755.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,3,0,,-0.7566666666666665,-4.345,76.64166666666667,100695.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,4,0,,-0.8808333333333332,-3.9949999999999997,79.425,100639.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,5,0,,-0.7541666666666668,-3.204166666666666,83.48333333333333,100553.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,6,0,,-0.7675000000000001,-2.7366666666666664,86.52500000000002,100481.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,7,0,,-0.5383333333333333,-2.2108333333333334,88.46666666666668,100458.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,8,0,,0.45583333333333337,-1.2,88.66666666666667,100397.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,9,0,,1.8099999999999998,-0.11916666666666668,87.02499999999999,100292.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,10,0,,2.895,0.5625,84.62499999999999,100149.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,11,0,,4.4175,1.5975,81.87500000000001,100069.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,12,0,,4.8999999999999995,1.899166666666667,80.88333333333334,9249.366666666669,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,13,0,,5.361666666666667,2.515833333333333,81.85000000000001,997.7166666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,14,0,,5.849166666666666,3.19,83.0,996.5083333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,15,0,,6.134166666666665,3.4358333333333335,82.8,995.4750000000003,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,16,0,,5.953333333333333,3.315833333333334,83.13333333333334,994.4,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,17,0,,5.217499999999999,3.1391666666666667,86.40833333333335,993.5083333333332,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,18,0,,4.3825,2.7358333333333333,89.03333333333332,992.6166666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,19,0,,3.5625,2.2475,91.09999999999998,992.2666666666668,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,20,0,,3.8641666666666676,2.585,91.34166666666665,991.6999999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,21,0,,3.5691666666666664,2.3808333333333334,91.93333333333334,991.1833333333334,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,22,0,,2.241666666666667,1.1241666666666668,92.31666666666666,990.8416666666666,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,15,23,0,,1.5933333333333335,0.5941666666666666,93.075,990.7416666666668,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,0,0,,1.4691666666666665,0.4158333333333333,92.7,990.7083333333331,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,1,0,,1.2783333333333333,0.20999999999999996,92.58333333333336,990.9249999999998,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,2,0,,1.3416666666666668,0.2225,92.26666666666667,991.0500000000001,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,3,0,,0.9016666666666667,-0.17083333333333336,92.54166666666667,991.7166666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,4,0,,0.5775,-0.23833333333333329,94.26666666666665,992.5499999999998,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,5,0,,0.46916666666666657,-0.3225,94.44166666666666,993.4583333333335,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,6,0,,0.3041666666666667,-0.9583333333333334,91.26666666666667,994.1416666666665,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,7,0,,-0.17250000000000001,-1.6941666666666668,89.49166666666667,995.0500000000001,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,8,0,,-0.1466666666666667,-1.7983333333333331,88.63333333333333,995.9999999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,9,0,,0.31916666666666665,-1.4425,87.96666666666668,996.4916666666668,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,10,0,,1.5533333333333335,-1.1649999999999998,82.14166666666667,996.6916666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,11,0,,2.33,-1.8525,73.85833333333333,996.85,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,12,0,,2.2583333333333333,-2.9166666666666665,68.60833333333333,996.8749999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,13,0,,2.4691666666666667,-3.4091666666666662,65.13333333333333,996.8416666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,2,16,14,0,,2.0925,-3.94,64.32499999999999,996.8916666666664,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
