shapeid,OBJECTID,BUILDING_NUMBER,LAYER,Shape_Leng,Shape_Area,x,y,Path
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08872823,42.36231837,3109
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08893501,42.36208186,3110
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08899004,42.3620857,3111
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08899335,42.36205955,3112
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08926957,42.36207793,3113
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08927128,42.36206374,3114
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08952727,42.36208078,3115
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08952555,42.36209498,3116
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08968922,42.36210587,3117
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08968098,42.36216448,3118
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08978536,42.36217256,3119
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08975469,42.36239921,3120
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08984185,42.36240569,3121
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08988094,42.36247506,3122
125,130,76,C-BLDG,959.6298896,40025.00818,-71.0897869,42.36246759,3123
125,130,76,C-BLDG,959.6298896,40025.00818,-71.08977946,42.36251916,3124
161,170,5,C-BLDG-OTHR,217.9996424,2927.991373,-71.09286074,42.35894512,3585
161,170,5,C-BLDG-OTHR,217.9996424,2927.991373,-71.09269879,42.35899917,3586
161,170,5,C-BLDG-OTHR,217.9996424,2927.991373,-71.09260617,42.35884652,3587
161,170,5,C-BLDG-OTHR,217.9996424,2927.991373,-71.09276812,42.35879247,3588
161,170,5,C-BLDG-OTHR,217.9996424,2927.991373,-71.09286074,42.35894512,3589
158,167,5,C-BLDG-OTHR,96.00012915,320.007522,-71.09288361,42.35898274,3570
158,167,5,C-BLDG-OTHR,96.00012915,320.007522,-71.09274865,42.35902779,3571
158,167,5,C-BLDG-OTHR,96.00012915,320.007522,-71.0927365,42.35900777,3572
158,167,5,C-BLDG-OTHR,96.00012915,320.007522,-71.09287146,42.35896272,3573
158,167,5,C-BLDG-OTHR,96.00012915,320.007522,-71.09288361,42.35898274,3574
162,171,5,C-BLDG-OTHR,39.99985888,99.99929437,-71.09280638,42.35881449,3590
162,171,5,C-BLDG-OTHR,39.99985888,99.99929437,-71.09284012,42.35880323,3591
162,171,5,C-BLDG-OTHR,39.99985888,99.99929437,-71.0928553,42.35882825,3592
162,171,5,C-BLDG-OTHR,39.99985888,99.99929437,-71.09282156,42.35883951,3593
162,171,5,C-BLDG-OTHR,39.99985888,99.99929437,-71.09280638,42.35881449,3594
159,168,5,C-BLDG-OTHR,99.99962072,399.9925666,-71.09275011,42.35876323,3575
159,168,5,C-BLDG-OTHR,99.99962072,399.9925666,-71.09261515,42.35880827,3576
159,168,5,C-BLDG-OTHR,99.99962072,399.9925666,-71.09259997,42.35878324,3577
159,168,5,C-BLDG-OTHR,99.99962072,399.9925666,-71.09273493,42.3587382,3578
159,168,5,C-BLDG-OTHR,99.99962072,399.9925666,-71.09275011,42.35876323,3579
160,169,5,C-BLDG-OTHR,100.0000554,400.0057376,-71.09273493,42.3587382,3580
160,169,5,C-BLDG-OTHR,100.0000554,400.0057376,-71.09259997,42.35878324,3581
160,169,5,C-BLDG-OTHR,100.0000554,400.0057376,-71.09258479,42.35875822,3582
160,169,5,C-BLDG-OTHR,100.0000554,400.0057376,-71.09271975,42.35871318,3583
160,169,5,C-BLDG-OTHR,100.0000554,400.0057376,-71.09273493,42.3587382,3584
10,11,6_6B,C-BLDG,169.1624334,1721.526485,-71.09057913,42.35936679,381
10,11,6_6B,C-BLDG,169.1624334,1721.526485,-71.09069434,42.3593286,382
10,11,6_6B,C-BLDG,169.1624334,1721.526485,-71.09077055,42.35945504,383
10,11,6_6B,C-BLDG,169.1624334,1721.526485,-71.09065534,42.35949324,384
10,11,6_6B,C-BLDG,169.1624334,1721.526485,-71.09057913,42.35936679,385
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09064383,42.35954052,2205
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09071592,42.35951647,2206
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09070985,42.35950646,2207
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09074359,42.3594952,2208
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09074966,42.35950521,2209
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09077328,42.35949732,2210
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09075658,42.3594698,2211
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09081056,42.35945178,2212
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09082727,42.35947931,2213
84,88,6C,C-BLDG,500.700165,12799.03997,-71.0908989,42.3594554,2214
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09109798,42.35978231,2215
84,88,6C,C-BLDG,500.700165,12799.03997,-71.0907412,42.35989945,2216
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09071244,42.35985473,2217
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09074419,42.35984353,2218
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09058442,42.35957407,2219
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09065065,42.35955148,2220
84,88,6C,C-BLDG,500.700165,12799.03997,-71.09064383,42.35954052,2221
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09305502,42.35936829,2320
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09315751,42.35933408,2321
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09332739,42.35961408,2322
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09331215,42.3596194,2323
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09331789,42.35963015,2324
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09323083,42.3596589,2325
90,94,7_7A,C-BLDG,292.8670003,3515.265409,-71.09305502,42.35936829,2326
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08687788,42.3595324,467
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08702586,42.35948458,468
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08702681,42.35948623,469
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08712441,42.35945277,470
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.0872047,42.35958338,471
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08710853,42.35961421,472
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08695724,42.35966333,473
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08690975,42.35967869,474
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08693101,42.35971488,475
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08681218,42.35975328,476
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08683018,42.35978394,477
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08675009,42.35980984,478
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08671394,42.35974835,479
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08677374,42.359729,480
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08677191,42.35972586,481
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08686212,42.35969672,482
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08682136,42.35962739,483
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08674686,42.35965174,484
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08671197,42.35959698,485
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08678855,42.35957155,486
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08688253,42.35953972,487
17,19,E1,C-BLDG,492.9400406,6744.526617,-71.08687788,42.3595324,488
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08711257,42.36072663,3032
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.0870005,42.36054211,3033
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08698026,42.36054888,3034
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08688224,42.3603875,3035
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08716505,42.36029302,3036
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08717419,42.36030807,3037
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08755257,42.36018162,3038
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08775354,42.3605125,3039
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08771474,42.36052546,3040
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08773475,42.3605584,3041
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08725909,42.36071731,3042
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08723908,42.36068437,3043
123,128,E14,C-BLDG,694.8442815,27837.15805,-71.08711257,42.36072663,3044
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08723464,42.36072655,526
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08778584,42.36054168,527
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.0878401,42.36063071,528
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08803523,42.36095065,529
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08788004,42.36100269,530
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08799437,42.36118726,531
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08795887,42.36120009,532
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08792573,42.36117555,533
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08790096,42.36115027,534
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08788139,42.36112103,535
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08786978,42.36109036,536
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08786965,42.36106059,537
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08786934,42.3610442,538
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08785934,42.36102993,539
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08785726,42.36103061,540
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08784593,42.36101363,541
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08748376,42.36113511,542
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08728852,42.36081497,543
19,21,E15,C-BLDG,806.3735399,27768.14037,-71.08723464,42.36072655,544
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08758624,42.36158038,2513
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08761697,42.36135533,2514
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08821116,42.36139993,2515
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08818778,42.36157117,2516
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08814027,42.3615676,2517
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08814066,42.3615647,2518
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08805978,42.36155863,2519
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08805204,42.36161534,2520
99,103,E17,C-BLDG,489.8143167,12594.71545,-71.08758624,42.36158038,2521
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08744048,42.36199753,2522
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08744987,42.3619357,2523
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08743616,42.36193371,2524
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.0874411,42.36189465,2525
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08754076,42.36190213,2526
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08755419,42.36180375,2527
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08755595,42.36177271,2528
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08756586,42.36172974,2529
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08758624,42.36158038,2530
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08805204,42.36161534,2531
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.0881806,42.36162499,2532
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08815723,42.36179622,2533
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08801236,42.36178534,2534
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08800491,42.36183994,2535
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08778125,42.36182292,2536
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08776534,42.36193951,2537
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08783657,42.36194485,2538
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08783015,42.3619919,2539
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08767512,42.36198026,2540
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.0876699,42.36201848,2541
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08761714,42.36201452,2542
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08762235,42.3619763,2543
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08749029,42.36196639,2544
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08748558,42.36200091,2545
100,104,E18,C-BLDG,754.5641472,17595.73893,-71.08744048,42.36199753,2546
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08783015,42.3619919,2547
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08783657,42.36194485,2548
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08776534,42.36193951,2549
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08778125,42.36182292,2550
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08800491,42.36183994,2551
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.088148,42.36185068,2552
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08806586,42.3624525,2553
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08777031,42.36243031,2554
101,105,E19,C-BLDG,640.2231853,18524.76937,-71.08783015,42.3619919,2555
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08676494,42.36016601,489
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08673019,42.36010854,490
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.0866907,42.36012297,491
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08645609,42.35974339,492
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08646309,42.35974106,493
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08644299,42.35970786,494
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08655534,42.35967053,495
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08657507,42.35970314,496
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08658346,42.35970035,497
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08661508,42.35975271,498
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08662153,42.35975056,499
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08664561,42.35979047,500
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.0866392,42.35979258,501
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08667826,42.35985727,502
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08668442,42.35985523,503
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08670851,42.3598951,504
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08670235,42.35989718,505
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08674151,42.35996199,506
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08674911,42.35995947,507
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08677323,42.35999937,508
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08676938,42.36000064,509
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08679189,42.36003788,510
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08679716,42.36003614,511
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08679414,42.36003528,512
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08682969,42.36002347,513
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.0868204,42.36000804,514
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08693635,42.35996952,515
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08694535,42.3599844,516
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08698447,42.35997139,517
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08698828,42.35997769,518
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.087321,42.35986715,519
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08732476,42.35987339,520
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08737042,42.35985821,521
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08742001,42.35994035,522
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08737651,42.35995479,523
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08738054,42.35996148,524
18,20,E2,C-BLDG,815.9803166,13515.0952,-71.08676494,42.36016601,525
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.08671768,42.36138485,2430
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.08644117,42.36146785,2431
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.08655341,42.36064562,2432
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.08680317,42.36056352,2433
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.08677503,42.36076881,2434
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.0868039,42.36077098,2435
95,99,E23,C-BLDG,763.5826691,21101.78285,-71.08671768,42.36138485,2436
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08644117,42.36146785,2556
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08671768,42.36138485,2557
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08675378,42.36137401,2558
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08674488,42.36144541,2559
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08670849,42.36145825,2560
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08669863,42.36154219,2561
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08741379,42.36159588,2562
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08741064,42.36161899,2563
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08744915,42.36162188,2564
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08743576,42.36171997,2565
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08756586,42.36172974,2566
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08755595,42.36177271,2567
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08742884,42.36176383,2568
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08741483,42.36187965,2569
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08744263,42.36188257,2570
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.0874411,42.36189465,2571
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08743616,42.36193371,2572
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08744987,42.3619357,2573
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08744048,42.36199753,2574
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08720549,42.36197853,2575
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08721469,42.36191594,2576
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08733319,42.3618773,2577
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08734296,42.36179185,2578
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08640676,42.36171993,2579
102,106,E25,C-BLDG,1088.649193,26566.07283,-71.08644117,42.36146785,2580
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08593394,42.36135515,593
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08578147,42.36134391,594
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08578505,42.36131723,595
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08579969,42.36120794,596
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08618715,42.36123649,597
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08616893,42.36137246,598
24,27,E33,C-BLDG,310.0581435,5240.113628,-71.08593394,42.36135515,599
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08578147,42.36134391,600
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08593394,42.36135515,601
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08593192,42.36137028,602
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08587613,42.36136618,603
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08587374,42.36138411,604
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08616319,42.36140544,605
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08614566,42.36153622,606
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08575952,42.36150777,607
25,28,E34,C-BLDG,360.0673763,5425.04733,-71.08578147,42.36134391,608
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.0856713,42.36226037,579
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.08567313,42.36224715,580
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.08567757,42.36224747,581
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.08570955,42.36201158,582
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.08608158,42.36203933,583
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.08604779,42.36228845,584
22,25,E38,C-BLDG,387.0124862,9226.398707,-71.0856713,42.36226037,585
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08525971,42.36222446,586
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08529797,42.36194736,587
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08546717,42.36196021,588
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08569513,42.36197752,589
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08565687,42.36225462,590
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08546534,42.36224007,591
23,26,E39,C-BLDG,418.8175198,10952.79482,-71.08525971,42.36222446,592
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08473562,42.36106756,609
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08477407,42.36105477,610
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08521018,42.36090978,611
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08527935,42.36102248,612
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08526237,42.36113981,613
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08498962,42.3612323,614
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08501522,42.36127668,615
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08486884,42.36132549,616
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08484433,42.36128158,617
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08470818,42.36132568,618
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08469875,42.36139167,619
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08442849,42.36137089,620
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08445139,42.36120122,621
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08450524,42.36114417,622
26,29,E40,C-BLDG,681.5604754,20916.57864,-71.08473562,42.36106756,623
96,100,E48,C-BLDG,596.231452,17803.34106,-71.08431741,42.36213981,2437
96,100,E48,C-BLDG,596.231452,17803.34106,-71.08434757,42.36192378,2438
96,100,E48,C-BLDG,596.231452,17803.34106,-71.08514692,42.36198367,2439
96,100,E48,C-BLDG,596.231452,17803.34106,-71.08511614,42.36220904,2440
96,100,E48,C-BLDG,596.231452,17803.34106,-71.08453507,42.36216477,2441
96,100,E48,C-BLDG,596.231452,17803.34106,-71.0844578,42.36215599,2442
96,100,E48,C-BLDG,596.231452,17803.34106,-71.08431741,42.36213981,2443
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.0839543,42.36059708,1727
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08394153,42.36057559,1728
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08401635,42.36055106,1729
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08400845,42.36053778,1730
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.0840829,42.36051337,1731
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08409033,42.36052578,1732
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08416327,42.36050187,1733
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08411989,42.36043031,1734
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08439021,42.36033428,1735
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08438168,42.36032176,1736
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08435551,42.3603268,1737
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08433212,42.36032828,1738
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08431651,42.3603288,1739
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08430476,42.36030842,1740
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08433328,42.3603037,1741
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08437127,42.36029417,1742
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08440521,42.36028275,1743
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08443707,42.36026971,1744
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.0844693,42.36025279,1745
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08448193,42.36027273,1746
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08447077,42.36028238,1747
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08448172,42.36030066,1748
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08488658,42.36017447,1749
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08496678,42.36030666,1750
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08456953,42.36043898,1751
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08457987,42.36045916,1752
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08446696,42.36049561,1753
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08446755,42.36049695,1754
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08447163,42.3604956,1755
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08464323,42.36077844,1756
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08466867,42.36076994,1757
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08473141,42.36087338,1758
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.0846755,42.36089203,1759
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08477407,42.36105477,1760
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08473562,42.36106756,1761
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08463708,42.36090484,1762
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.08444641,42.36096847,1763
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.0841763,42.36052329,1764
67,71,E51,C-BLDG,1246.525594,27398.38705,-71.0839543,42.36059708,1765
29,32,E52,C-BLDG,663.8191528,19969.87876,-71.08363063,42.3608986,656
29,32,E52,C-BLDG,663.8191528,19969.87876,-71.08357944,42.36081253,657
29,32,E52,C-BLDG,663.8191528,19969.87876,-71.08331323,42.36089963,658
29,32,E52,C-BLDG,663.8191528,19969.87876,-71.08330712,42.36088935,659
29,32,E52,C-BLDG,663.8191528,19969.87876,-71.08327891,42.36084192,660
29,32,E52,C-BLDG,663.8191528,19969.87876,-71.08321245,42.36073017,661
